ano,mes,data,regiao,uf,municipio,expectativa_vida,taxa_mortalidade,taxa_internacao,cobertura_vacinal,medicos_por_1000,leitos_hospitalares,casos_doencas_cronicas,nivel_criticidade
2023,12,2023-12-01,Sudeste,ES,Vitória,71.1,9.59,48.91,55.57,3.15,812,53118,Baixo
2023,12,2023-12-01,Sudeste,ES,Vila Velha,69.9,5.39,132.12,68.63,2.13,4862,142922,Alto
2023,12,2023-12-01,Sudeste,ES,Serra,70.6,10.47,115.82,52.07,3.73,2534,103104,Baixo
2023,12,2023-12-01,Sul,PR,Curitiba,76.0,5.46,114.99,76.39,0.84,136,67795,Baixo
2023,12,2023-12-01,Sul,PR,Londrina,78.0,9.71,156.73,70.8,3.01,9420,137641,Médio
2023,12,2023-12-01,Sul,SC,Florianópolis,68.7,8.54,73.28,74.61,1.45,3421,133813,Alto
2023,12,2023-12-01,Sul,SC,Joinville,77.1,8.03,58.18,74.91,1.51,8477,183649,Alto
2023,12,2023-12-01,Sul,RS,Porto Alegre,71.9,8.18,144.72,69.55,1.72,5265,105029,Baixo
2023,12,2023-12-01,Sul,RS,Caxias do Sul,78.7,6.08,59.08,90.98,2.58,6181,39759,Crítico
2024,1,2024-01-01,Norte,AM,Manaus,72.7,5.85,113.76,76.38,1.81,5020,68905,Médio
2024,1,2024-01-01,Norte,PA,Belém,70.5,5.0,48.37,52.4,2.51,2979,186047,Médio
2024,1,2024-01-01,Norte,PA,Santarém,70.2,8.1,100.77,90.3,3.33,7712,122687,Alto
2024,1,2024-01-01,Norte,RO,Porto Velho,75.5,10.73,60.77,97.69,1.96,10472,32824,Médio
2024,1,2024-01-01,Norte,TO,Palmas,70.9,11.54,148.77,74.66,2.63,4530,16727,Médio
2024,1,2024-01-01,Nordeste,BA,Salvador,76.8,11.16,72.25,75.65,3.24,4679,31141,Alto
2024,1,2024-01-01,Nordeste,BA,Feira de Santana,78.2,7.43,146.81,68.74,2.71,7460,131172,Alto
2024,1,2024-01-01,Nordeste,PE,Recife,70.5,5.07,135.65,77.73,2.1,1256,112861,Baixo
2024,1,2024-01-01,Nordeste,PE,Jaboatão dos Guararapes,76.5,8.99,136.68,58.53,0.92,3531,89988,Baixo
2024,1,2024-01-01,Nordeste,CE,Fortaleza,73.6,11.2,115.85,71.12,1.58,4946,47384,Alto
2024,1,2024-01-01,Nordeste,CE,Juazeiro do Norte,74.7,7.48,132.54,89.25,2.42,2882,92196,Médio
2024,1,2024-01-01,Nordeste,MA,São Luís,73.7,5.13,121.98,78.4,3.88,4322,136802,Baixo
2024,1,2024-01-01,Nordeste,PB,João Pessoa,76.2,11.11,119.19,67.21,2.18,8038,90796,Alto
2024,1,2024-01-01,Centro-Oeste,DF,Brasília,74.8,11.94,55.1,61.23,1.48,9221,100065,Baixo
2024,1,2024-01-01,Centro-Oeste,GO,Goiânia,76.7,10.81,154.73,90.6,1.74,7273,190996,Baixo
2024,1,2024-01-01,Centro-Oeste,GO,Aparecida de Goiânia,72.5,5.6,101.69,86.82,0.92,4385,109510,Médio
2024,1,2024-01-01,Centro-Oeste,MT,Cuiabá,73.0,11.17,83.22,50.48,0.95,2956,151340,Médio
2024,1,2024-01-01,Centro-Oeste,MS,Campo Grande,78.2,8.9,142.23,64.49,3.02,9516,165245,Alto
2024,1,2024-01-01,Sudeste,SP,São Paulo,76.2,11.72,72.07,68.12,1.94,989,99085,Médio
2024,1,2024-01-01,Sudeste,SP,Campinas,71.9,4.09,174.05,52.71,2.91,3202,17940,Alto
2024,1,2024-01-01,Sudeste,SP,Ribeirão Preto,70.7,6.82,120.3,75.61,3.51,9351,48878,Médio
2024,1,2024-01-01,Sudeste,RJ,Rio de Janeiro,78.8,8.33,63.08,68.24,1.21,11903,180372,Crítico
2024,1,2024-01-01,Sudeste,RJ,Niterói,78.1,7.63,144.38,71.38,3.89,2298,3044,Crítico
2024,1,2024-01-01,Sudeste,RJ,Nova Iguaçu,72.5,9.71,59.92,51.73,2.46,3807,1408,Crítico
2024,1,2024-01-01,Sudeste,RJ,Petrópolis,76.1,10.98,98.21,55.48,1.78,7987,135342,Crítico
2024,1,2024-01-01,Sudeste,MG,Belo Horizonte,78.0,10.35,99.09,81.4,2.82,3799,185478,Alto
2024,1,2024-01-01,Sudeste,MG,Uberlândia,73.0,7.43,57.02,91.36,2.48,11271,145409,Crítico
2024,1,2024-01-01,Sudeste,MG,Juiz de Fora,72.5,9.72,69.1,78.5,2.26,8365,147890,Baixo
2024,1,2024-01-01,Sudeste,ES,Vitória,71.6,9.42,177.2,53.65,2.36,4926,85628,Alto
2024,1,2024-01-01,Sudeste,ES,Vila Velha,70.7,10.15,87.98,73.51,2.7,335,26175,Baixo
2024,1,2024-01-01,Sudeste,ES,Serra,71.6,5.97,107.67,79.12,3.78,2949,86662,Médio
2024,1,2024-01-01,Sul,PR,Curitiba,70.4,5.9,158.52,96.53,2.12,6328,150994,Crítico
2024,1,2024-01-01,Sul,PR,Londrina,72.0,6.88,55.89,77.51,3.38,1194,145869,Crítico
2024,1,2024-01-01,Sul,SC,Florianópolis,70.1,7.53,44.06,64.88,3.74,6714,15065,Alto
2024,1,2024-01-01,Sul,SC,Joinville,73.4,5.23,150.85,56.8,2.56,4033,123230,Crítico
2024,1,2024-01-01,Sul,RS,Porto Alegre,78.1,4.83,78.03,71.4,3.03,2212,10083,Alto
2024,1,2024-01-01,Sul,RS,Caxias do Sul,75.6,7.66,162.16,65.36,3.69,427,183177,Médio
2024,2,2024-02-01,Norte,AM,Manaus,77.3,10.0,76.1,79.51,1.66,4405,136240,Médio
2024,2,2024-02-01,Norte,PA,Belém,68.2,10.35,112.95,80.73,2.51,704,112177,Médio
2024,2,2024-02-01,Norte,PA,Santarém,76.9,6.14,165.88,97.41,3.48,9254,10222,Alto
2024,2,2024-02-01,Norte,RO,Porto Velho,75.7,8.74,129.02,76.51,1.68,6778,65925,Crítico
2024,2,2024-02-01,Norte,TO,Palmas,68.1,11.27,128.14,52.8,0.82,2423,45642,Médio
2024,2,2024-02-01,Nordeste,BA,Salvador,69.9,5.2,174.09,90.19,2.83,5017,179783,Crítico
2024,2,2024-02-01,Nordeste,BA,Feira de Santana,77.7,4.66,100.69,59.85,3.91,10103,96595,Baixo
2024,2,2024-02-01,Nordeste,PE,Recife,71.6,10.79,68.91,60.07,1.58,1538,19567,Baixo
2024,2,2024-02-01,Nordeste,PE,Jaboatão dos Guararapes,73.3,4.87,59.34,68.42,1.99,3385,24164,Médio
2024,2,2024-02-01,Nordeste,CE,Fortaleza,77.8,10.61,67.22,95.52,1.55,7805,40050,Médio
2024,2,2024-02-01,Nordeste,CE,Juazeiro do Norte,71.5,11.11,64.53,65.7,0.88,3780,185469,Alto
2024,2,2024-02-01,Nordeste,MA,São Luís,68.3,7.44,166.44,73.64,2.13,11948,146770,Alto
2024,2,2024-02-01,Nordeste,PB,João Pessoa,71.6,8.24,153.22,59.04,3.63,2596,57705,Baixo
2024,2,2024-02-01,Centro-Oeste,DF,Brasília,69.6,11.6,137.18,84.95,3.43,8722,135656,Crítico
2024,2,2024-02-01,Centro-Oeste,GO,Goiânia,73.2,7.14,136.38,78.58,0.87,10511,22277,Baixo
2024,2,2024-02-01,Centro-Oeste,GO,Aparecida de Goiânia,76.2,7.78,157.68,95.16,1.74,940,76508,Crítico
2024,2,2024-02-01,Centro-Oeste,MT,Cuiabá,78.5,10.35,168.96,93.65,2.99,3257,60519,Baixo
2024,2,2024-02-01,Centro-Oeste,MS,Campo Grande,75.5,7.81,73.8,95.32,0.97,2408,67930,Crítico
2024,2,2024-02-01,Sudeste,SP,São Paulo,70.9,9.83,66.44,84.82,1.28,10099,199329,Médio
2024,2,2024-02-01,Sudeste,SP,Campinas,68.4,8.04,113.67,92.82,1.15,5084,64309,Baixo
2024,2,2024-02-01,Sudeste,SP,Ribeirão Preto,68.3,6.15,41.7,51.29,3.88,11469,122012,Médio
2024,2,2024-02-01,Sudeste,RJ,Rio de Janeiro,68.7,10.85,117.63,53.3,2.75,2123,140894,Médio
2024,2,2024-02-01,Sudeste,RJ,Niterói,74.6,10.5,137.83,63.27,2.25,7799,163021,Médio
2024,2,2024-02-01,Sudeste,RJ,Nova Iguaçu,77.9,10.49,143.76,57.23,0.87,3812,86967,Médio
2024,2,2024-02-01,Sudeste,RJ,Petrópolis,70.5,9.65,41.09,55.86,2.58,2670,44165,Crítico
2024,2,2024-02-01,Sudeste,MG,Belo Horizonte,73.2,7.79,168.59,77.3,3.58,3539,90910,Crítico
2024,2,2024-02-01,Sudeste,MG,Uberlândia,76.1,10.99,123.47,59.46,2.54,7940,127446,Alto
2024,2,2024-02-01,Sudeste,MG,Juiz de Fora,77.0,4.14,60.3,80.49,2.82,195,169785,Crítico
2024,2,2024-02-01,Sudeste,ES,Vitória,76.5,11.0,116.77,66.4,0.81,10271,161759,Baixo
2024,2,2024-02-01,Sudeste,ES,Vila Velha,76.1,7.18,84.29,79.43,2.02,11919,93560,Alto
2024,2,2024-02-01,Sudeste,ES,Serra,71.7,11.62,122.78,86.53,0.83,7369,179065,Baixo
2024,2,2024-02-01,Sul,PR,Curitiba,68.5,5.62,78.1,51.64,3.11,3620,35594,Baixo
2024,2,2024-02-01,Sul,PR,Londrina,69.5,7.5,135.0,81.97,2.94,1614,90106,Baixo
2024,2,2024-02-01,Sul,SC,Florianópolis,72.0,9.35,118.69,89.59,3.34,10179,5902,Baixo
2024,2,2024-02-01,Sul,SC,Joinville,68.3,10.61,49.3,71.27,2.66,5315,52705,Alto
2024,2,2024-02-01,Sul,RS,Porto Alegre,73.9,4.04,100.26,71.71,1.93,4061,17265,Baixo
2024,2,2024-02-01,Sul,RS,Caxias do Sul,74.3,5.02,44.12,61.27,2.69,4109,102792,Baixo
2024,3,2024-03-01,Norte,AM,Manaus,68.3,9.26,40.12,74.12,2.7,9809,47423,Alto
2024,3,2024-03-01,Norte,PA,Belém,70.8,10.13,58.11,51.7,3.36,1613,29889,Crítico
2024,3,2024-03-01,Norte,PA,Santarém,69.5,11.86,168.65,86.13,1.25,10065,191241,Médio
2024,3,2024-03-01,Norte,RO,Porto Velho,74.3,6.3,78.02,76.78,3.21,9762,158175,Médio
2024,3,2024-03-01,Norte,TO,Palmas,72.5,6.16,100.14,67.86,2.02,10610,101589,Médio
2024,3,2024-03-01,Nordeste,BA,Salvador,70.7,5.34,84.07,81.16,3.07,2701,21353,Alto
2024,3,2024-03-01,Nordeste,BA,Feira de Santana,75.5,11.59,115.4,50.87,0.86,10581,102005,Alto
2024,3,2024-03-01,Nordeste,PE,Recife,76.5,8.07,74.07,63.24,2.3,3739,168007,Médio
2024,3,2024-03-01,Nordeste,PE,Jaboatão dos Guararapes,68.9,4.74,119.07,95.73,3.31,1944,130983,Médio
2024,3,2024-03-01,Nordeste,CE,Fortaleza,77.9,6.69,167.12,82.0,1.43,8091,109988,Médio
2024,3,2024-03-01,Nordeste,CE,Juazeiro do Norte,70.2,9.87,165.03,65.75,2.4,7690,169166,Alto
2024,3,2024-03-01,Nordeste,MA,São Luís,68.8,4.03,98.28,78.6,3.44,697,132650,Baixo
2024,3,2024-03-01,Nordeste,PB,João Pessoa,73.3,7.13,160.04,69.3,2.97,3679,71157,Médio
2024,3,2024-03-01,Centro-Oeste,DF,Brasília,71.4,8.98,57.05,72.7,1.32,6015,34055,Baixo
2024,3,2024-03-01,Centro-Oeste,GO,Goiânia,75.7,4.61,44.95,75.56,1.3,1808,46783,Alto
2024,3,2024-03-01,Centro-Oeste,GO,Aparecida de Goiânia,70.6,8.43,94.43,94.88,1.6,5511,64961,Médio
2024,3,2024-03-01,Centro-Oeste,MT,Cuiabá,73.2,10.25,179.58,85.86,2.05,11934,96292,Baixo
2024,3,2024-03-01,Centro-Oeste,MS,Campo Grande,76.0,7.39,152.71,70.74,2.51,3303,94107,Baixo
2024,3,2024-03-01,Sudeste,SP,São Paulo,69.3,11.04,163.02,70.33,2.74,6242,89238,Crítico
2024,3,2024-03-01,Sudeste,SP,Campinas,78.7,5.41,95.08,86.22,2.47,4452,27074,Alto
2024,3,2024-03-01,Sudeste,SP,Ribeirão Preto,77.4,9.65,124.17,86.95,3.37,8462,149885,Baixo
2024,3,2024-03-01,Sudeste,RJ,Rio de Janeiro,70.9,4.75,153.23,79.4,1.65,9737,89942,Alto
2024,3,2024-03-01,Sudeste,RJ,Niterói,71.7,4.27,87.15,56.35,1.63,7230,105785,Médio
2024,3,2024-03-01,Sudeste,RJ,Nova Iguaçu,77.5,4.12,91.88,57.28,1.06,10287,84299,Baixo
2024,3,2024-03-01,Sudeste,RJ,Petrópolis,74.2,10.69,50.16,75.69,3.23,4351,104498,Crítico
2024,3,2024-03-01,Sudeste,MG,Belo Horizonte,74.5,6.22,58.25,61.03,3.36,5258,188192,Baixo
2024,3,2024-03-01,Sudeste,MG,Uberlândia,69.3,5.7,118.27,77.52,2.96,4677,18733,Crítico
2024,3,2024-03-01,Sudeste,MG,Juiz de Fora,76.5,9.56,165.79,87.58,0.8,5625,71111,Baixo
2024,3,2024-03-01,Sudeste,ES,Vitória,71.0,4.05,41.42,90.92,2.95,9562,126841,Baixo
2024,3,2024-03-01,Sudeste,ES,Vila Velha,74.2,9.79,67.68,65.95,1.77,9240,132951,Médio
2024,3,2024-03-01,Sudeste,ES,Serra,68.6,9.31,171.22,53.82,1.04,2916,28305,Baixo
2024,3,2024-03-01,Sul,PR,Curitiba,78.7,11.04,71.38,94.92,1.74,5727,146387,Crítico
2024,3,2024-03-01,Sul,PR,Londrina,69.9,5.63,81.89,57.29,1.58,6359,58613,Baixo
2024,3,2024-03-01,Sul,SC,Florianópolis,75.4,7.21,85.33,51.38,3.78,11476,2782,Crítico
2024,3,2024-03-01,Sul,SC,Joinville,72.1,5.29,167.9,73.08,2.08,9836,130624,Baixo
2024,3,2024-03-01,Sul,RS,Porto Alegre,71.1,8.9,172.77,93.46,1.11,10975,92673,Crítico
2024,3,2024-03-01,Sul,RS,Caxias do Sul,73.0,11.83,120.99,72.91,2.65,8077,12404,Alto
2024,4,2024-04-01,Norte,AM,Manaus,78.0,8.71,153.23,88.31,1.82,3918,89312,Crítico
2024,4,2024-04-01,Norte,PA,Belém,71.6,7.36,99.26,67.22,1.25,1361,95146,Médio
2024,4,2024-04-01,Norte,PA,Santarém,74.4,5.03,176.82,60.37,3.15,2239,133947,Baixo
2024,4,2024-04-01,Norte,RO,Porto Velho,71.5,8.09,95.52,52.04,3.43,8767,41529,Baixo
2024,4,2024-04-01,Norte,TO,Palmas,75.2,11.16,177.51,94.92,2.79,11899,76619,Médio
2024,4,2024-04-01,Nordeste,BA,Salvador,72.6,11.69,130.54,87.15,3.65,924,75319,Médio
2024,4,2024-04-01,Nordeste,BA,Feira de Santana,78.4,9.39,175.91,73.97,2.38,607,49059,Crítico
2024,4,2024-04-01,Nordeste,PE,Recife,68.5,6.83,100.65,77.09,2.05,11862,185525,Alto
2024,4,2024-04-01,Nordeste,PE,Jaboatão dos Guararapes,69.0,7.33,167.56,79.63,1.76,6947,106300,Alto
2024,4,2024-04-01,Nordeste,CE,Fortaleza,69.6,9.8,110.33,58.52,3.97,3880,146970,Crítico
2024,4,2024-04-01,Nordeste,CE,Juazeiro do Norte,69.9,9.19,98.48,84.66,1.71,1067,56736,Médio
2024,4,2024-04-01,Nordeste,MA,São Luís,73.0,10.75,58.7,58.82,3.44,6376,164536,Médio
2024,4,2024-04-01,Nordeste,PB,João Pessoa,71.7,9.83,163.33,97.98,2.61,7599,26895,Crítico
2024,4,2024-04-01,Centro-Oeste,DF,Brasília,71.4,10.8,140.88,91.34,2.58,1993,155101,Baixo
2024,4,2024-04-01,Centro-Oeste,GO,Goiânia,72.9,6.39,178.48,80.39,2.02,3084,58218,Baixo
2024,4,2024-04-01,Centro-Oeste,GO,Aparecida de Goiânia,76.8,9.96,44.42,83.68,1.66,4107,195638,Baixo
2024,4,2024-04-01,Centro-Oeste,MT,Cuiabá,75.1,9.17,109.47,55.6,2.52,5656,163913,Crítico
2024,4,2024-04-01,Centro-Oeste,MS,Campo Grande,72.4,7.14,97.93,82.14,3.99,11081,12418,Médio
2024,4,2024-04-01,Sudeste,SP,São Paulo,71.9,5.69,165.47,77.89,1.77,8542,135399,Médio
2024,4,2024-04-01,Sudeste,SP,Campinas,74.2,9.6,177.63,65.63,1.59,8079,21433,Alto
2024,4,2024-04-01,Sudeste,SP,Ribeirão Preto,76.9,11.86,129.33,67.86,1.56,7098,174747,Alto
2024,4,2024-04-01,Sudeste,RJ,Rio de Janeiro,78.5,4.53,72.43,90.56,2.84,3303,156934,Crítico
2024,4,2024-04-01,Sudeste,RJ,Niterói,69.0,5.61,176.13,68.64,2.74,10683,142081,Alto
2024,4,2024-04-01,Sudeste,RJ,Nova Iguaçu,78.1,10.61,124.47,55.12,1.06,10194,106030,Médio
2024,4,2024-04-01,Sudeste,RJ,Petrópolis,75.3,9.75,112.43,78.25,3.41,11579,195053,Crítico
2024,4,2024-04-01,Sudeste,MG,Belo Horizonte,77.2,10.43,155.76,81.83,3.73,6220,74653,Médio
2024,4,2024-04-01,Sudeste,MG,Uberlândia,73.4,10.57,158.25,96.74,1.22,828,185644,Crítico
2024,4,2024-04-01,Sudeste,MG,Juiz de Fora,74.4,4.6,116.65,51.94,3.71,1021,102112,Baixo
2024,4,2024-04-01,Sudeste,ES,Vitória,75.4,11.86,176.3,95.18,1.38,6719,9645,Alto
2024,4,2024-04-01,Sudeste,ES,Vila Velha,73.5,8.95,111.45,58.23,1.85,7548,100554,Crítico
2024,4,2024-04-01,Sudeste,ES,Serra,77.1,10.59,178.09,63.93,1.18,8980,108761,Baixo
2024,4,2024-04-01,Sul,PR,Curitiba,76.6,9.97,110.01,57.89,2.17,5341,104473,Médio
2024,4,2024-04-01,Sul,PR,Londrina,68.3,11.4,47.43,69.43,3.54,8430,95897,Médio
2024,4,2024-04-01,Sul,SC,Florianópolis,68.4,10.11,90.2,71.18,2.73,7484,22826,Baixo
2024,4,2024-04-01,Sul,SC,Joinville,72.5,4.03,155.85,71.0,2.91,10185,45295,Crítico
2024,4,2024-04-01,Sul,RS,Porto Alegre,73.1,10.34,63.24,59.19,3.74,670,199590,Médio
2024,4,2024-04-01,Sul,RS,Caxias do Sul,69.6,8.83,70.67,82.42,2.89,3907,157501,Médio
2024,5,2024-05-01,Norte,AM,Manaus,71.7,7.04,95.7,79.34,2.76,7368,43158,Baixo
2024,5,2024-05-01,Norte,PA,Belém,77.7,10.7,100.18,90.63,1.31,9172,110190,Crítico
2024,5,2024-05-01,Norte,PA,Santarém,76.1,5.66,175.6,67.02,3.97,6519,11306,Alto
2024,5,2024-05-01,Norte,RO,Porto Velho,73.4,9.5,117.63,71.08,0.81,984,178610,Médio
2024,5,2024-05-01,Norte,TO,Palmas,73.2,11.9,80.17,51.08,2.22,11729,136010,Médio
2024,5,2024-05-01,Nordeste,BA,Salvador,70.3,8.48,41.03,92.16,2.35,3404,88292,Alto
2024,5,2024-05-01,Nordeste,BA,Feira de Santana,69.7,9.08,61.35,88.17,2.49,5386,29638,Baixo
2024,5,2024-05-01,Nordeste,PE,Recife,78.2,6.88,156.46,64.92,2.84,8613,53906,Baixo
2024,5,2024-05-01,Nordeste,PE,Jaboatão dos Guararapes,69.4,8.57,111.54,63.85,0.83,10903,62578,Baixo
2024,5,2024-05-01,Nordeste,CE,Fortaleza,76.6,4.27,165.04,93.47,1.18,7232,156041,Médio
2024,5,2024-05-01,Nordeste,CE,Juazeiro do Norte,70.2,6.8,112.82,75.56,3.13,3105,186045,Crítico
2024,5,2024-05-01,Nordeste,MA,São Luís,73.0,9.99,177.83,89.84,2.98,8888,58691,Médio
2024,5,2024-05-01,Nordeste,PB,João Pessoa,68.4,11.77,108.88,53.04,2.91,7285,43158,Crítico
2024,5,2024-05-01,Centro-Oeste,DF,Brasília,68.2,5.17,109.86,68.67,1.09,5458,86824,Crítico
2024,5,2024-05-01,Centro-Oeste,GO,Goiânia,69.6,5.73,143.01,56.34,3.96,10539,122405,Médio
2024,5,2024-05-01,Centro-Oeste,GO,Aparecida de Goiânia,75.4,6.18,168.34,52.83,1.7,5280,16474,Baixo
2024,5,2024-05-01,Centro-Oeste,MT,Cuiabá,77.5,9.54,65.48,89.72,2.11,7042,146922,Médio
2024,5,2024-05-01,Centro-Oeste,MS,Campo Grande,71.1,5.49,55.07,96.11,3.05,7147,148448,Baixo
2024,5,2024-05-01,Sudeste,SP,São Paulo,77.7,6.68,99.16,79.17,1.25,8509,148686,Alto
2024,5,2024-05-01,Sudeste,SP,Campinas,72.6,10.22,117.78,66.1,2.54,9775,187482,Alto
2024,5,2024-05-01,Sudeste,SP,Ribeirão Preto,71.5,9.65,136.49,53.15,2.17,8604,163490,Baixo
2024,5,2024-05-01,Sudeste,RJ,Rio de Janeiro,73.2,10.92,162.16,73.69,2.54,4720,148314,Crítico
2024,5,2024-05-01,Sudeste,RJ,Niterói,70.6,5.23,87.66,53.46,2.98,11442,138020,Médio
2024,5,2024-05-01,Sudeste,RJ,Nova Iguaçu,72.8,5.76,148.95,91.08,1.49,7520,111245,Baixo
2024,5,2024-05-01,Sudeste,RJ,Petrópolis,77.3,9.85,86.53,79.03,1.48,9733,185515,Alto
2024,5,2024-05-01,Sudeste,MG,Belo Horizonte,69.8,10.89,97.49,70.27,3.1,6652,83073,Médio
2024,5,2024-05-01,Sudeste,MG,Uberlândia,69.6,8.02,147.28,57.92,2.46,11128,19427,Baixo
2024,5,2024-05-01,Sudeste,MG,Juiz de Fora,69.7,7.04,179.45,96.82,1.53,7989,64908,Médio
2024,5,2024-05-01,Sudeste,ES,Vitória,68.6,11.96,74.93,77.48,3.67,1795,147528,Alto
2024,5,2024-05-01,Sudeste,ES,Vila Velha,76.2,5.54,66.77,50.44,2.86,1719,181907,Crítico
2024,5,2024-05-01,Sudeste,ES,Serra,71.1,6.31,177.86,82.28,1.05,1727,118267,Crítico
2024,5,2024-05-01,Sul,PR,Curitiba,69.7,5.94,121.1,61.73,3.81,2696,188788,Crítico
2024,5,2024-05-01,Sul,PR,Londrina,71.6,7.94,117.32,61.75,3.05,2413,32593,Alto
2024,5,2024-05-01,Sul,SC,Florianópolis,76.0,7.89,153.91,56.47,1.6,3442,125489,Crítico
2024,5,2024-05-01,Sul,SC,Joinville,75.3,4.39,161.5,88.56,3.45,4611,81039,Crítico
2024,5,2024-05-01,Sul,RS,Porto Alegre,77.6,6.8,97.87,86.99,3.63,815,190100,Crítico
2024,5,2024-05-01,Sul,RS,Caxias do Sul,70.6,9.86,58.08,81.15,1.17,6923,69007,Baixo
2024,6,2024-06-01,Norte,AM,Manaus,70.6,7.13,64.7,72.15,1.58,9094,10595,Alto
2024,6,2024-06-01,Norte,PA,Belém,73.0,10.43,126.21,61.05,1.13,249,189608,Médio
2024,6,2024-06-01,Norte,PA,Santarém,70.4,4.83,70.12,64.65,3.82,910,72770,Baixo
2024,6,2024-06-01,Norte,RO,Porto Velho,78.2,7.18,146.86,51.88,3.02,2706,98201,Médio
2024,6,2024-06-01,Norte,TO,Palmas,70.6,8.81,41.67,90.67,2.79,9347,101046,Crítico
2024,6,2024-06-01,Nordeste,BA,Salvador,70.6,8.1,179.93,68.49,0.98,11289,137905,Crítico
2024,6,2024-06-01,Nordeste,BA,Feira de Santana,71.2,6.67,135.18,72.79,2.91,7822,89371,Médio
2024,6,2024-06-01,Nordeste,PE,Recife,76.2,9.66,176.71,50.72,3.62,10923,194400,Baixo
2024,6,2024-06-01,Nordeste,PE,Jaboatão dos Guararapes,71.8,7.84,96.38,58.41,2.12,1039,146307,Crítico
2024,6,2024-06-01,Nordeste,CE,Fortaleza,68.1,7.31,57.73,83.89,3.7,11221,15463,Médio
2024,6,2024-06-01,Nordeste,CE,Juazeiro do Norte,69.7,5.45,133.2,72.45,2.84,9946,191104,Alto
2024,6,2024-06-01,Nordeste,MA,São Luís,68.8,9.01,165.4,83.51,2.98,11606,114465,Médio
2024,6,2024-06-01,Nordeste,PB,João Pessoa,76.2,10.46,172.18,83.89,1.9,9939,44942,Crítico
2024,6,2024-06-01,Centro-Oeste,DF,Brasília,75.1,8.15,68.53,94.62,0.87,7131,85513,Crítico
2024,6,2024-06-01,Centro-Oeste,GO,Goiânia,73.9,10.01,58.14,59.8,1.39,11378,99836,Médio
2024,6,2024-06-01,Centro-Oeste,GO,Aparecida de Goiânia,71.0,10.87,149.25,92.93,3.08,104,19247,Alto
2024,6,2024-06-01,Centro-Oeste,MT,Cuiabá,74.5,6.32,109.43,64.66,2.64,6336,137952,Alto
2024,6,2024-06-01,Centro-Oeste,MS,Campo Grande,70.5,11.1,173.94,73.47,3.77,10764,68701,Crítico
2024,6,2024-06-01,Sudeste,SP,São Paulo,68.2,8.73,83.43,96.57,2.18,3452,61119,Alto
2024,6,2024-06-01,Sudeste,SP,Campinas,77.1,6.81,114.01,65.82,2.42,4249,123080,Alto
2024,6,2024-06-01,Sudeste,SP,Ribeirão Preto,68.0,11.42,121.87,73.5,3.64,6375,147912,Alto
2024,6,2024-06-01,Sudeste,RJ,Rio de Janeiro,78.3,5.46,162.87,68.47,1.72,11989,147710,Crítico
2024,6,2024-06-01,Sudeste,RJ,Niterói,70.3,11.08,131.28,68.85,1.63,7607,40065,Alto
2024,6,2024-06-01,Sudeste,RJ,Nova Iguaçu,77.5,5.82,68.23,91.48,2.24,1965,195679,Crítico
2024,6,2024-06-01,Sudeste,RJ,Petrópolis,75.3,7.68,145.6,61.21,2.73,140,57892,Baixo
2024,6,2024-06-01,Sudeste,MG,Belo Horizonte,70.9,4.29,123.21,79.73,2.07,5802,166522,Baixo
2024,6,2024-06-01,Sudeste,MG,Uberlândia,73.6,6.75,74.28,57.68,1.24,4629,3642,Alto
2024,6,2024-06-01,Sudeste,MG,Juiz de Fora,74.8,7.58,102.06,61.79,2.21,7072,139824,Médio
2024,6,2024-06-01,Sudeste,ES,Vitória,75.0,11.53,105.12,82.35,2.04,11593,170253,Baixo
2024,6,2024-06-01,Sudeste,ES,Vila Velha,77.7,5.65,147.07,95.23,0.94,6991,180610,Crítico
2024,6,2024-06-01,Sudeste,ES,Serra,77.8,6.36,156.84,75.35,3.57,7621,53078,Médio
2024,6,2024-06-01,Sul,PR,Curitiba,76.0,10.96,85.33,67.35,3.42,11764,144634,Baixo
2024,6,2024-06-01,Sul,PR,Londrina,74.1,4.16,47.73,77.01,2.59,1523,122177,Crítico
2024,6,2024-06-01,Sul,SC,Florianópolis,70.6,4.66,80.68,64.67,1.68,4689,188193,Médio
2024,6,2024-06-01,Sul,SC,Joinville,74.9,5.91,103.72,76.13,3.97,8874,12895,Alto
2024,6,2024-06-01,Sul,RS,Porto Alegre,76.7,10.6,165.91,53.8,2.26,10918,151784,Crítico
2024,6,2024-06-01,Sul,RS,Caxias do Sul,77.6,4.79,114.77,72.43,1.32,2665,7667,Médio
2024,7,2024-07-01,Norte,AM,Manaus,78.7,5.01,53.41,95.68,3.71,4508,100805,Médio
2024,7,2024-07-01,Norte,PA,Belém,73.4,5.53,90.58,95.66,2.81,5231,71453,Baixo
2024,7,2024-07-01,Norte,PA,Santarém,68.3,8.07,49.92,64.33,1.47,4333,29184,Crítico
2024,7,2024-07-01,Norte,RO,Porto Velho,78.7,10.4,112.14,82.66,2.08,3128,30407,Baixo
2024,7,2024-07-01,Norte,TO,Palmas,72.0,11.03,52.01,54.05,1.22,9797,116890,Alto
2024,7,2024-07-01,Nordeste,BA,Salvador,72.7,7.33,110.2,81.47,1.12,3228,143290,Crítico
2024,7,2024-07-01,Nordeste,BA,Feira de Santana,70.3,5.34,139.74,56.47,2.67,8514,136195,Alto
2024,7,2024-07-01,Nordeste,PE,Recife,71.0,11.33,143.55,96.53,1.74,2619,124556,Crítico
